Dim: 1000 Random Init
MEET, 		20.062670101407566
Rand 5, 	20.065990413200492
Rand 50, 	20.060255713679314
Rand 100, 	20.05832049843438
Rand 200, 	20.059694566310114
Rand 500, 	20.06751847239262
Rand 1000, 	20.061110380971034
Rand 2000, 	20.064600516740335
Rand 5000, 	20.063993670391493
Rand 10000, 	20.059848953969436
ODG, 		20.104839749055397
DG, 		21.21196266912322
Dim: 1000 Random Init
MEET, 		20.074586237578075
Rand 5, 	20.054982648594223
Rand 50, 	20.067165458940877
Rand 100, 	20.073834358720944
Rand 200, 	20.068734991493
Rand 500, 	20.056513182852946
Rand 1000, 	20.075327028182713
Rand 2000, 	20.073746237957668
Rand 5000, 	20.06169924019734
Rand 10000, 	20.077571384955142
ODG, 		20.08660125024856
DG, 		21.184195686840848
Dim: 1000 Random Init
MEET, 		20.061507326699704
Rand 5, 	20.068099751892348
Rand 50, 	20.070817036582117
Rand 100, 	20.066480603344317
Rand 200, 	20.065274065297903
Rand 500, 	20.064653229162655
Rand 1000, 	20.075794629327273
Rand 2000, 	20.074594277916074
Rand 5000, 	20.08042343407014
Rand 10000, 	20.071168230826245
ODG, 		20.10966823987481
DG, 		21.164969764809985
Dim: 1000 Random Init
MEET, 		20.05838731359112
Rand 5, 	20.061414827348774
Rand 50, 	20.065123306017412
Rand 100, 	20.07212110693767
Rand 200, 	20.06808798964738
Rand 500, 	20.069594232890637
Rand 1000, 	20.06401142754813
Rand 2000, 	20.07190965601364
Rand 5000, 	20.070986827176213
Rand 10000, 	20.07882072104485
ODG, 		20.100096626510524
DG, 		21.16092639988566
Dim: 1000 Random Init
MEET, 		20.062642113919825
Rand 5, 	20.067872090544878
Rand 50, 	20.059578038016316
Rand 100, 	20.08153786029144
Rand 200, 	20.080361056834388
Rand 500, 	20.062111352567047
Rand 1000, 	20.06577982628253
Rand 2000, 	20.063770980278054
Rand 5000, 	20.080166861020633
Rand 10000, 	20.07899903761242
ODG, 		20.12047992431257
DG, 		21.14342136162503
Dim: 1000 Random Init
MEET, 		20.069394876485607
Rand 5, 	20.070698385526946
Rand 50, 	20.070352033958912
Rand 100, 	20.06215880853132
Rand 200, 	20.067122013451616
Rand 500, 	20.066032501513433
Rand 1000, 	20.06312353269017
Rand 2000, 	20.064711921176496
Rand 5000, 	20.06397512604747
Rand 10000, 	20.076290386742244
ODG, 		20.098915977728712
DG, 		21.179958945494768
Dim: 1000 Random Init
MEET, 		20.056984469504826
Rand 5, 	20.064876584962132
Rand 50, 	20.07085836484822
Rand 100, 	20.0757994277986
Rand 200, 	20.063386428373143
Rand 500, 	20.079564465397038
Rand 1000, 	20.072497527064755
Rand 2000, 	20.070786378779278
Rand 5000, 	20.06638222448478
Rand 10000, 	20.061151401408484
ODG, 		20.0869025319885
DG, 		21.174956909355508
Dim: 1000 Random Init
MEET, 		20.059818779743022
Rand 5, 	20.069283504288446
Rand 50, 	20.066744136430238
Rand 100, 	20.064643017059193
Rand 200, 	20.073741740821333
Rand 500, 	20.078863827199037
Rand 1000, 	20.0590542334916
Rand 2000, 	20.061917924939817
Rand 5000, 	20.063785696518195
Rand 10000, 	20.058882399790463
ODG, 		20.09295327021384
DG, 		21.172928433113803
Dim: 1000 Random Init
MEET, 		20.072551956812056
Rand 5, 	20.07041586835747
Rand 50, 	20.065801764640902
Rand 100, 	20.073704275436118
Rand 200, 	20.066441139487193
Rand 500, 	20.070492350858316
Rand 1000, 	20.084366818404074
Rand 2000, 	20.069930053088033
Rand 5000, 	20.067627312285655
Rand 10000, 	20.063934164441378
ODG, 		20.099053913823848
DG, 		21.208818510539498
Dim: 1000 Random Init
MEET, 		20.068918311901353
Rand 5, 	20.065221741986786
Rand 50, 	20.059339038783502
Rand 100, 	20.07083204916513
Rand 200, 	20.066279917675704
Rand 500, 	20.07481139579346
Rand 1000, 	20.064006226120256
Rand 2000, 	20.065601489675057
Rand 5000, 	20.071820060834046
Rand 10000, 	20.062436859462185
ODG, 		20.09655194088512
DG, 		21.18982568558903
Dim: 1000 Random Init
MEET, 		20.056723259879103
Rand 5, 	20.0724155117649
Rand 50, 	20.060224354313103
Rand 100, 	20.06855572293204
Rand 200, 	20.069297639413502
Rand 500, 	20.066860062687308
Rand 1000, 	20.06160533317944
Rand 2000, 	20.061707580759293
Rand 5000, 	20.074770848437314
Rand 10000, 	20.070940427040423
ODG, 		20.114964046544134
DG, 		21.173505440428592
Dim: 1000 Random Init
MEET, 		20.074420117612075
Rand 5, 	20.065265952287398
